gene,variance
ENSG00000060566,82.18331053351575
ENSG00000060642,469331.6415868675
ENSG00000060656,37858510.87222982
ENSG00000060688,1326971.3867305063
ENSG00000060709,424929.7625170998
ENSG00000060718,174420093.83324215
ENSG00000060749,4503909.146922025
ENSG00000060762,380033.0808481532
ENSG00000060971,1720300.8158686736
ENSG00000060982,365567361.4538987
ENSG00000061273,16994648.690697674
ENSG00000061337,1356505.2340629275
ENSG00000061455,2295715.5448700404
ENSG00000061492,11.186320109439135
ENSG00000061656,241261.87318741443
ENSG00000061676,22616872.786867313
ENSG00000061794,2043714.7885088925
ENSG00000061918,3640262.3651162772
ENSG00000061936,1782589.2864569074
ENSG00000061938,3447000.72229822
ENSG00000061987,3300721.1540355682
ENSG00000062038,107227535.14158684
ENSG00000062096,431.7216142270857
ENSG00000062194,4511219.50383037
ENSG00000062282,335227.0885088919
ENSG00000062370,66977.8216142271
ENSG00000062485,25891093.883447327
ENSG00000062524,159809.75280437755
ENSG00000062582,4329169.541450067
ENSG00000062598,1065096.655677155
ENSG00000062650,3119019.7418604647
ENSG00000062716,184400204.346922
ENSG00000062725,4841346.874555402
ENSG00000062822,1748356.2320109433
ENSG00000063015,1553140.280848153
ENSG00000063046,305132611.1027359
ENSG00000063127,41495.24158686731
ENSG00000063169,390648.6686730507
ENSG00000063176,320762.4848153214
ENSG00000063177,538410862.7968537
ENSG00000063180,6681799.338030094
ENSG00000063241,24021912.11874145
ENSG00000063244,11212725.79863201
ENSG00000063245,27448513.875239406
ENSG00000063322,6296250.816415868
ENSG00000063438,204688.63378932967
ENSG00000063515,0
ENSG00000063587,1810220.9105335148
ENSG00000063601,1036789.4735978114
ENSG00000063660,159589162.90889195
ENSG00000063761,79235.47688098493
ENSG00000063854,953977.0217510262
ENSG00000063978,6280490.7716826275
ENSG00000064012,2224706.688919289
ENSG00000064042,82257894.28030095
ENSG00000064102,1798343.353214774
ENSG00000064115,74867500.37168264
ENSG00000064195,282986.74487004103
ENSG00000064199,91506.31805745554
ENSG00000064201,208027.65540355686
ENSG00000064205,27429385.521751035
ENSG00000064218,27192.85540355677
ENSG00000064225,1081115.5683994535
ENSG00000064270,215394.31792065655
ENSG00000064300,13801908.134062927
ENSG00000064309,192490598.39411765
ENSG00000064313,1187150.161422709
ENSG00000064393,8257496.395759233
ENSG00000064419,5587061.618741451
ENSG00000064490,1439132.065116279
ENSG00000064545,1336969.3532147745
ENSG00000064547,871039.5952120383
ENSG00000064601,37208633.70943913
ENSG00000064607,9752439.304514367
ENSG00000064651,1170857.127359781
ENSG00000064652,1447798.6868673055
ENSG00000064655,490826.7437756497
ENSG00000064666,169560680.91436386
ENSG00000064687,1103530.942270862
ENSG00000064692,4951874.484815322
ENSG00000064703,1158715.3506155957
ENSG00000064726,7084205.212038304
ENSG00000064763,168494.5134062927
ENSG00000064787,1287052.5641586867
ENSG00000064835,15.41614227086181
ENSG00000064886,1326353.2805745553
ENSG00000064932,22665914.18180574
ENSG00000064933,188611.0626538988
ENSG00000064961,3690809.6279069744
ENSG00000064989,4253453.797127223
ENSG00000064995,514464.53515731875
ENSG00000064999,1413084.7507523939
ENSG00000065000,43298787.69192886
ENSG00000065029,669484.5340629275
ENSG00000065054,10920586.502462381
ENSG00000065057,334885.7801641586
ENSG00000065060,9489210.241860466
ENSG00000065135,10029039.439808479
ENSG00000065150,54946000.636935726
ENSG00000065154,10922565.84473324
ENSG00000065183,2182221.873187415
ENSG00000065243,3602239.242270863
ENSG00000065268,1561606.2730506156
ENSG00000065308,18934106.83187414
ENSG00000065320,56637161.9651163
ENSG00000065325,2122767.180437757
ENSG00000065328,233605.53050615604
ENSG00000065357,2606747.439124487
ENSG00000065361,4533448.770451435
ENSG00000065371,5.694801641586862
ENSG00000065413,948501.9673050618
ENSG00000065427,12047853.96935705
ENSG00000065457,361361.2756497947
ENSG00000065485,1275432.6320109437
ENSG00000065491,469385.7697674421
ENSG00000065518,5286451.563885088
ENSG00000065526,12039974.951162795
ENSG00000065534,206978948.62886453
ENSG00000065548,1265105.141039672
ENSG00000065559,1615977.267305061
ENSG00000065600,245503.73187414499
ENSG00000065609,13884.401094391249
ENSG00000065613,11041139.530506155
ENSG00000065615,358167.49986320105
ENSG00000065618,772272.0908344734
ENSG00000065621,27429.90533515732
ENSG00000065665,92588.98508891925
ENSG00000065675,80417.94870041039
ENSG00000065717,105779513.2220246
ENSG00000065802,2151163.170451436
ENSG00000065809,75825941.73296854
ENSG00000065833,1211647.3554035577
ENSG00000065882,26571289.408481535
ENSG00000065883,3619686.000683994
ENSG00000065911,9045063.958002735
ENSG00000065923,12511678.124213409
ENSG00000065970,2201619.179206565
ENSG00000065978,353974963.0774283
ENSG00000065989,1492957.4369357047
ENSG00000066027,2231944.314774282
ENSG00000066032,90465.014500684
ENSG00000066044,6130503.3800273575
ENSG00000066056,3865938.527496579
ENSG00000066084,3596584.254582764
ENSG00000066117,5618046.896853624
ENSG00000066135,20793890.89357045
ENSG00000066136,1809940.0876880987
ENSG00000066185,24256.042270861828
ENSG00000066230,1875717.615458276
ENSG00000066248,3997371.9917920646
ENSG00000066279,15303224.42859097
ENSG00000066294,3282532.6500684
ENSG00000066322,14200218.283447333
ENSG00000066336,8271563.214774278
ENSG00000066379,247510.1690834473
ENSG00000066382,107588.65294117646
ENSG00000066405,26216646.599863205
ENSG00000066422,774671.3789329682
ENSG00000066427,254952.33324213413
ENSG00000066455,2458280.1790697677
ENSG00000066468,2275653.9891928863
ENSG00000066557,190137.37893296857
ENSG00000066583,762539.1244870044
ENSG00000066629,2222259.1038303697
ENSG00000066651,122588.34145006836
ENSG00000066654,5065051.518057455
ENSG00000066697,2214099.1781121753
ENSG00000066735,4750566.845554035
ENSG00000066739,2256308.348153215
ENSG00000066777,2238286.586046511
ENSG00000066813,128.26826265389883
ENSG00000066827,85071.78057455542
ENSG00000066855,621047.6645690834
ENSG00000066923,1646593.2324213407
ENSG00000066926,809227.4967168262
ENSG00000066933,1601972.1041039673
ENSG00000067048,3915916.147332419
ENSG00000067057,18070803.31874145
ENSG00000067064,1945379.1775649798
ENSG00000067066,12058642.527633375
ENSG00000067082,316549322.22161436
ENSG00000067113,15597807.873597804
ENSG00000067141,110201245.94965802
ENSG00000067167,578752899.588509
ENSG00000067177,243414.5154582762
ENSG00000067182,91301067.9863201
ENSG00000067191,181970.9062927497
ENSG00000067208,2413048.9477428175
ENSG00000067221,1026413.9109439128
ENSG00000067225,5999932090.472231
ENSG00000067248,2200591.2656634743
ENSG00000067334,3880792.567441861
ENSG00000067365,196291.5945280438
ENSG00000067369,9437861.33625171
ENSG00000067445,3287198.2928864565
ENSG00000067533,804955.2006839941
ENSG00000067560,503968917.73912424
ENSG00000067596,3409839.17756498
ENSG00000067601,6355.943775649794
ENSG00000067606,955923.6920656635
ENSG00000067646,537037.2105335156
ENSG00000067704,18756158.929822166
ENSG00000067715,820298.7481532148
ENSG00000067798,3869352.675923393
ENSG00000067829,2162007.191244869
ENSG00000067836,2369598.561559507
ENSG00000067840,4163470.7917920672
ENSG00000067842,487029.6767441857
ENSG00000067900,6773973.656908345
ENSG00000067955,7031490.606292752
ENSG00000067992,821510.503009576
ENSG00000068001,8005949.376333791
ENSG00000068024,1862331.222982216
ENSG00000068028,2336107.135978112
ENSG00000068078,445700.2305061559
ENSG00000068079,21072169.743912455
ENSG00000068097,1725200.6134062922
ENSG00000068120,2349727.277154582
ENSG00000068137,1743715.8939808484
ENSG00000068305,12522128.437893298
ENSG00000068308,3501760.898495212
ENSG00000068323,17012491.72968537
ENSG00000068354,947942.7919288644
ENSG00000068366,32067180.72010944
ENSG00000068383,338350.388645691
ENSG00000068394,692226.2834473323
ENSG00000068400,1561785.233378933
ENSG00000068438,2407081.789876881
ENSG00000068489,1273859.6590971276
ENSG00000068615,16686899.416142276
ENSG00000068650,12827089.66456908
ENSG00000068654,5483714.90998632
ENSG00000068697,100640144.52161425
ENSG00000068724,18453750.03625171
ENSG00000068745,3456177.2109439126
ENSG00000068781,16.599179206566323
ENSG00000068784,289039.808618331
ENSG00000068796,233656.18221614225
ENSG00000068831,787326.84500684
ENSG00000068878,4510396.838303694
ENSG00000068885,1572011.6634746925
ENSG00000068903,1712091.4244870038
ENSG00000068912,3406295.230095759
ENSG00000068971,730427.9935704517
ENSG00000068976,7745875.639945282
ENSG00000068985,0
ENSG00000069011,2894265.5939808474
ENSG00000069018,21582.505745554037
ENSG00000069020,18632718.349794805
ENSG00000069122,11078965.693570452
ENSG00000069188,3968230.974555402
ENSG00000069206,57.28495212038315
ENSG00000069248,2841030.480027359
ENSG00000069275,406350048.9932969
ENSG00000069329,11495658.573597815
ENSG00000069345,3109922.3634746918
ENSG00000069399,23908898.667715453
ENSG00000069424,20062089.312859096
ENSG00000069431,1081309.9935704512
ENSG00000069482,36358.227222982205
ENSG00000069493,2024476.5477428185
ENSG00000069509,182542.00615595077
ENSG00000069535,4495219.501094391
ENSG00000069667,1040908.4300957589
ENSG00000069696,6096.625991792065
ENSG00000069702,1167176.4481532148
ENSG00000069764,2320.1538987688127
ENSG00000069812,49595.34227086184
ENSG00000069849,19225118.724487003
ENSG00000069869,2902225.2749657994
ENSG00000069943,217256.8242134063
ENSG00000069956,8819957.952941176
ENSG00000069966,1723795.1939808489
ENSG00000069974,2616443.1383036934
ENSG00000069998,677557.5010943911
ENSG00000070010,1079943.7932968535
ENSG00000070018,3560895.3998632017
ENSG00000070019,15625.669083447321
ENSG00000070031,2877.992339261281
ENSG00000070047,4627204.828043774
ENSG00000070061,1148214.2025991795
ENSG00000070081,23565912.37428181
ENSG00000070087,31734118.886456903
ENSG00000070159,5164810.4623803
ENSG00000070182,51725.15458276332
ENSG00000070190,214170.48536251704
ENSG00000070193,132598.8908344733
ENSG00000070214,40393824.656634726
ENSG00000070269,342851.72599179205
ENSG00000070366,5687562.661559508
ENSG00000070367,2737177.6722298227
ENSG00000070371,209378.24623803006
ENSG00000070388,187.4025991792066
ENSG00000070404,886621270.1068397
ENSG00000070413,56691321.874281794
ENSG00000070423,812647.4469220244
ENSG00000070444,1867072.1745554036
ENSG00000070476,504066.0164158687
ENSG00000070495,866872.0849521206
ENSG00000070501,136960.37004103966
ENSG00000070526,45942.76238030094
ENSG00000070540,991883.8002735982
ENSG00000070601,17253.844186046517
ENSG00000070610,1450632.630369357
ENSG00000070614,30176301.341860462
ENSG00000070669,2861584.723529412
ENSG00000070718,659714.5746922025
ENSG00000070729,337876.90943912446
ENSG00000070731,5651.429274965811
ENSG00000070748,14.161559507523883
ENSG00000070756,1694244284.4088917
ENSG00000070759,17398.199179206564
ENSG00000070761,980278.5570451441
ENSG00000070770,577272.7448700413
ENSG00000070778,1321281.81121751
ENSG00000070785,453596.5192886456
ENSG00000070808,918118.6523939809
ENSG00000070814,4451647.775649793
ENSG00000070831,37633427.847469226
ENSG00000070882,3882448.7233926114
ENSG00000070886,1200.4143638850887
ENSG00000070915,363.0320109439125
ENSG00000070950,1350071.5688098492
ENSG00000070961,42136765.069767445
ENSG00000070985,84.18932968536261
ENSG00000071051,4931909.711627907
ENSG00000071054,162927451.53980842
ENSG00000071073,2899542.310396716
ENSG00000071082,622418894.00383
ENSG00000071127,191162071.45006847
ENSG00000071189,1871458.339398085
ENSG00000071203,0.9768809849521203
ENSG00000071205,1000680.9112175101
ENSG00000071242,7762306.3086183295
ENSG00000071243,70052.9276333789
ENSG00000071246,11490314.312038306
ENSG00000071282,20432241.602735978
ENSG00000071462,2219089.478112175
ENSG00000071537,25335783.314500686
ENSG00000071539,1240259.8555403554
ENSG00000071553,20231173.874692194
ENSG00000071564,26661103.821203828
ENSG00000071575,24787164.743775636
ENSG00000071626,5617599.062790698
ENSG00000071655,26180723.75335157
ENSG00000071677,0
ENSG00000071794,2619523.7697674413
ENSG00000071859,5414171.155677153
ENSG00000071889,3054293.3030095752
ENSG00000071894,4903903.729274965
ENSG00000071909,5067.651436388505
ENSG00000071967,390412198.3808481
ENSG00000071991,2965.941450068398
ENSG00000071994,1062019.8473324208
ENSG00000072041,17918.748016415873
ENSG00000072042,3336463.3285909723
ENSG00000072062,6310001.32749658
ENSG00000072071,8622874.105745554
ENSG00000072080,0.4186046511627919
ENSG00000072110,499815890.98002744
ENSG00000072121,2304206.0061559505
ENSG00000072133,134102.48932968537
ENSG00000072134,2281134.6458276333
ENSG00000072135,4263648.015868677
ENSG00000072163,4928678.900273599
ENSG00000072182,3055.881805745554
ENSG00000072195,26967156.588235293
ENSG00000072201,301798.0991792067
ENSG00000072210,37254308.45143642
ENSG00000072274,344905447.8533514
ENSG00000072310,17078912.626538984
ENSG00000072315,151.98030095759296
ENSG00000072364,16172834.420383038
ENSG00000072401,672925.2362517102
ENSG00000072415,4730802.8712722305
ENSG00000072422,1330811.4183310533
ENSG00000072501,11016139.544186046
ENSG00000072506,4765304.455950752
ENSG00000072518,6869634.448700409
ENSG00000072571,747516.4948016419
ENSG00000072609,1009481.8792065659
ENSG00000072657,338443.5540355678
ENSG00000072682,51757705.01614227
ENSG00000072694,5067136.00998632
ENSG00000072736,3628748.8909712713
ENSG00000072756,644920.8586867305
ENSG00000072778,36260258.67086181
ENSG00000072786,14748694.789192889
ENSG00000072803,4977004.43994528
ENSG00000072818,1012204.8335157317
ENSG00000072832,7220360.446511629
ENSG00000072840,2143276.495212039
ENSG00000072849,2455763.003556772
ENSG00000072858,70565.79658002737
ENSG00000072864,1830381.4041039667
ENSG00000072952,4626106.545554036
ENSG00000072954,383661.18850889185
ENSG00000072958,9155498.94281806
ENSG00000073008,8995928.56867305
ENSG00000073050,1013750.3179206568
ENSG00000073060,40285948.71805746
ENSG00000073067,174417.05991792068
ENSG00000073111,4402966.483310534
ENSG00000073146,60136.2294117647
ENSG00000073150,372734.7212038302
ENSG00000073169,303091.0867305061
ENSG00000073282,11631.905882352941
ENSG00000073331,1416029.0715458277
ENSG00000073350,6587294.932421341
ENSG00000073417,1202101.6411764706
ENSG00000073464,344349.12134062935
ENSG00000073536,465877.0790697676
ENSG00000073578,18455582.670998637
ENSG00000073584,21199915.282626532
ENSG00000073598,83.23187414500686
ENSG00000073605,682890.2917920656
ENSG00000073614,5614629.394391245
ENSG00000073670,248629.8692202463
ENSG00000073711,498577.8945280437
ENSG00000073712,20705094.117099866
ENSG00000073734,979.9447332421337
ENSG00000073737,267838.9378932969
ENSG00000073754,2692.8948016415893
ENSG00000073756,15956381.56497948
ENSG00000073792,7934349.361422707
ENSG00000073803,706413.7057455541
ENSG00000073849,78729814.0357045
ENSG00000073861,43091.57647058823
ENSG00000073905,143097.01627906977
ENSG00000073910,27670684.99767443
ENSG00000073921,30727874.649521198
ENSG00000073969,6805829.0030095745
ENSG00000074047,16415438.757318744
ENSG00000074054,6537016.437893297
ENSG00000074071,5491031.424487002
ENSG00000074181,332740023.2521205
ENSG00000074201,8772597.101641588
ENSG00000074211,1492380.705882353
ENSG00000074219,10195469.706155952
ENSG00000074266,365706.05143638846
ENSG00000074276,1549.8517099863195
ENSG00000074317,4501.444186046508
ENSG00000074319,1875405.5377564977
ENSG00000074356,2491867.39261286
ENSG00000074370,7653571.539945283
ENSG00000074410,336430088.2403556
ENSG00000074416,119379933.52448697
ENSG00000074527,2180003.8495212044
ENSG00000074582,247859.5649794802
ENSG00000074590,12754609.051162792
ENSG00000074603,2135906.0570451436
ENSG00000074621,1132543.0850889196
ENSG00000074657,21621565.451709986
ENSG00000074660,718020.6086183309
ENSG00000074695,88296943.85170999
ENSG00000074696,16995088.222708616
ENSG00000074706,65019.596716826265
ENSG00000074755,3827171.7626538984
ENSG00000074771,0
ENSG00000074800,5035399745.7511635
ENSG00000074803,130.14555403556767
ENSG00000074842,18281066.08987687
ENSG00000074855,807751.5359781124
ENSG00000074935,105330.5411764706
ENSG00000074964,1863827.3805745554
ENSG00000074966,6299.629685362517
ENSG00000075035,134436.97893296852
ENSG00000075043,21406.70041039672
ENSG00000075073,17642.348700410403
ENSG00000075089,228778.6965800274
ENSG00000075131,67611.45239398086
ENSG00000075142,8495562.3874145
ENSG00000075151,14999743.3380301
ENSG00000075188,365413.9355677155
ENSG00000075213,4250211.070451434
ENSG00000075218,466596.3792065665
ENSG00000075223,2456021333.5781116
ENSG00000075234,332806.66922024614
ENSG00000075239,2254003.9300957588
ENSG00000075240,3049703.0932968534
ENSG00000075275,5377759.067168263
ENSG00000075290,134.10396716826259
ENSG00000075292,7250136.9768809825
ENSG00000075303,242056.38262653904
ENSG00000075336,445872.19220246235
ENSG00000075340,8402659.292612853
ENSG00000075388,0.41860465116279183
ENSG00000075391,4134692.0952120386
ENSG00000075399,867388.9455540356
ENSG00000075407,2276689.6586867305
ENSG00000075413,8291543.759917922
ENSG00000075415,91979297.09439121
ENSG00000075420,37812441.2870041
ENSG00000075426,294637851.4157319
ENSG00000075429,4117.027633378932
ENSG00000075461,44914701.9508892
ENSG00000075539,3559984.608481533
ENSG00000075568,5840132.230506154
ENSG00000075618,299693117.4227087
